%time,field.header.seq,field.header.stamp,field.header.frame_id,field.hardware_id,field.mcu_uptime,field.connection_uptime,field.drivers_active,field.driver_external_stop_present,field.driver_external_stop_stopped,field.measured_battery,field.measured_12v,field.measured_5v,field.drive_current,field.user_current,field.computer_current,field.total_current,field.total_current_peak,field.total_power_consumed
1598045916658246996,0,1598045916660596810,base_link,0.3.9,5337000000000,0,1,0,0,27.2285289764,11.9721279144,5.02282190323,1.67577791214,0.795445144176,1.14582014084,3.61704325676,-1.0,-1.0
1598045917659679724,0,1598045917660596810,base_link,0.3.9,5338000000000,0,1,0,0,27.222032547,11.968495369,5.01927709579,1.12971782684,0.766859412193,1.6248383522,3.52141571045,-1.0,-1.0
1598045918661881286,0,1598045918661481859,base_link,0.3.9,5339000000000,0,1,0,0,27.1668872833,11.9706573486,5.0241112709,1.78857064247,0.771036922932,1.54020988941,4.099817276,-1.0,-1.0
1598045919658073050,0,1598045919661481859,base_link,0.3.9,5340000000000,0,1,0,0,27.1560554504,11.9749803543,5.02464818954,2.31851744652,0.756714224815,1.12240278721,4.19763469696,-1.0,-1.0
1598045920659961395,0,1598045920656629692,base_link,0.3.9,5341000000000,0,1,0,0,27.2269535065,11.9741163254,5.0241112709,1.77245736122,0.770440101624,1.15960371494,3.702501297,-1.0,-1.0
1598045921661987883,0,1598045921656629692,base_link,0.3.9,5342000000000,0,1,0,0,27.2348327637,11.9715213776,5.02178382874,1.67040681839,0.772827208042,1.14359688759,3.58683085442,-1.0,-1.0
1598045922657810634,0,1598045922656629692,base_link,0.3.9,5343000000000,0,1,0,0,27.1905212402,11.9710893631,5.02303695679,1.94504821301,0.795504808426,1.50034117699,4.24089431763,-1.0,-1.0
1598045923659936998,0,1598045923657625175,base_link,0.3.9,5344000000000,0,1,0,0,27.2303028107,11.9705705643,5.02266120911,1.62582695484,0.753014206886,1.15782523155,3.53666639328,-1.0,-1.0
1598045924661889127,0,1598045924657625175,base_link,0.3.9,5345000000000,0,1,0,0,27.2214412689,11.9779644012,5.02427244186,1.62421560287,0.755162656307,1.21211493015,3.59149312973,-1.0,-1.0
1598045925658081299,0,1598045925658560748,base_link,0.3.9,5346000000000,0,1,0,0,27.2010574341,11.9709606171,5.02314424515,1.84174442291,0.762682020664,1.16369438171,3.76812076569,-1.0,-1.0
1598045926659760086,0,1598045926658560748,base_link,0.3.9,5347000000000,0,1,0,0,27.1416797638,11.97407341,5.02153301239,1.80951786041,0.786851525307,1.79382884502,4.39019823074,-1.0,-1.0
1598045927661869835,0,1598045927658560748,base_link,0.3.9,5348000000000,0,1,0,0,27.2072601318,11.9689283371,5.02303695679,1.74202132225,0.761488437653,1.26335155964,3.76686120033,-1.0,-1.0
1598045928664156642,0,1598045928659764330,base_link,0.3.9,5349000000000,0,1,0,0,27.2240009308,11.9775753021,5.02446937561,1.67219722271,0.780585348606,1.11973500252,3.57251739502,-1.0,-1.0
1598045929666137598,0,1598045929659764330,base_link,0.3.9,5350000000000,0,1,0,0,27.1846122742,11.9689283371,5.02429008484,1.75276350975,0.76984333992,1.34323728085,3.86584401131,-1.0,-1.0
1598045930656474494,0,1598045930661316991,base_link,0.3.9,5351000000000,0,1,0,0,27.2062759399,11.9749803543,5.02267885208,1.60058283806,0.769246637821,1.32930541039,3.69913482666,-1.0,-1.0
1598045931658020881,0,1598045931661316991,base_link,0.3.9,5352000000000,0,1,0,0,27.1747646332,11.9741163254,5.02393245697,1.92463827133,0.763875603676,1.26142477989,3.94993877411,-1.0,-1.0
1598045932661070501,0,1598045932661316991,base_link,0.3.9,5353000000000,0,1,0,0,27.2141532898,11.9702253342,5.02250003815,1.52717804909,0.783569216728,1.20347428322,3.51422166824,-1.0,-1.0
1598045933656372975,0,1598045933655631864,base_link,0.3.9,5354000000000,0,1,0,0,27.1166687012,11.9754133224,5.0241112709,2.14503145218,0.827134013176,2.08192157745,5.05408716202,-1.0,-1.0
1598045934657910485,0,1598045934655631864,base_link,0.3.9,5355000000000,0,1,0,0,27.1796894073,10.768532753,5.02459478378,1.74667620659,0.786314368248,1.26867222786,3.80166268349,-1.0,-1.0
1598045935659971431,0,1598045935656790087,base_link,0.3.9,5356000000000,0,1,0,0,27.2639789581,11.969792366,5.02217769623,1.10536885262,0.760533630848,1.24292802811,3.10883045197,-1.0,-1.0
1598045936655874046,0,1598045936656790087,base_link,0.3.9,5357000000000,0,1,0,0,27.0672359467,11.9721279144,5.02201652527,1.59843444824,0.822837233543,2.47972011566,4.90099191666,-1.0,-1.0
1598045937658053443,0,1598045937656790087,base_link,0.3.9,5358000000000,0,1,0,0,27.1913070679,11.969792366,5.02298355103,1.79823875427,0.772349834442,1.21198153496,3.78257012367,-1.0,-1.0
1598045938659993506,0,1598045938657885032,base_link,0.3.9,5359000000000,0,1,0,0,27.1471939087,11.9745483398,5.02446937561,1.89778280258,0.775214314461,1.24200904369,3.91500616074,-1.0,-1.0
1598045939656171785,0,1598045939657885032,base_link,0.3.9,5360000000000,0,1,0,0,27.2131690979,11.9676303864,5.02035140991,1.59879243374,0.751343250275,1.1412255764,3.4913611412,-1.0,-1.0
1598045940658027238,0,1598045940659561890,base_link,0.3.9,5361000000000,0,1,0,0,27.053647995,11.9723873138,5.02339506149,4.24494600296,0.781778931618,1.43483173847,6.46155643463,-1.0,-1.0
1598045941660180304,0,1598045941659561890,base_link,0.3.9,5362000000000,0,1,0,0,27.0457706451,11.9723873138,5.02339506149,3.95490789413,0.791327357292,1.16286444664,5.90909957886,-1.0,-1.0
1598045942656018633,0,1598045942659561890,base_link,0.3.9,5363000000000,0,1,0,0,27.124546051,11.9754133224,5.02464818954,2.91291761398,0.790133833885,1.25964617729,4.96269750595,-1.0,-1.0
1598045943659771172,0,1598045943659867941,base_link,0.3.9,5364000000000,0,1,0,0,27.2200603485,11.9715213776,5.0237531662,1.79573202133,0.782375693321,1.2255576849,3.80366539955,-1.0,-1.0
1598045944660023742,0,1598045944659867941,base_link,0.3.9,5365000000000,0,1,0,0,27.1373462677,11.9710893631,5.02357435226,1.72895169258,0.813408136368,2.00605225563,4.548412323,-1.0,-1.0
1598045945656139029,0,1598045945660790771,base_link,0.3.9,5366000000000,0,1,0,0,27.0938224792,11.969792366,5.02443361282,2.47499513626,0.77342402935,1.1564912796,4.40491056442,-1.0,-1.0
1598045946664581750,0,1598045946660790771,base_link,0.3.9,5367000000000,0,1,0,0,27.1797866821,11.9659013748,5.02201652527,1.72089505196,0.765904664993,1.13034689426,3.617146492,-1.0,-1.0
1598045947659996375,0,1598045947660790771,base_link,0.3.9,5368000000000,0,1,0,0,27.1275005341,11.9686250687,5.02250003815,1.81918597221,0.819614648819,2.2048034668,4.84360408783,-1.0,-1.0
1598045948656609791,0,1598045948656208966,base_link,0.3.9,5369000000000,0,1,0,0,30.1249256134,13.2993373871,5.58449411392,2.49218273163,0.875473022461,1.38933098316,4.75698661804,-1.0,-1.0
1598045949658152301,0,1598045949656208966,base_link,0.3.9,5370000000000,0,1,0,0,27.1649169922,11.9702253342,5.02285766602,1.93179953098,0.761488437653,1.18228006363,3.87556791306,-1.0,-1.0
1598045950660028760,0,1598045950656842586,base_link,0.3.9,5371000000000,0,1,0,0,27.1531028748,11.9671983719,5.02035140991,1.53075873852,0.813408136368,1.61579763889,3.9599647522,-1.0,-1.0
1598045951656060623,0,1598045951656842586,base_link,0.3.9,5372000000000,0,1,0,0,27.104850769,11.9620103836,5.02196311951,1.91031527519,0.818779110909,1.79869008064,4.52778434753,-1.0,-1.0
1598045952658855977,0,1598045952656842586,base_link,0.3.9,5373000000000,0,1,0,0,27.1708259583,11.9741163254,5.02303695679,1.78498995304,0.768649816513,1.14893257618,3.70257234573,-1.0,-1.0
1598045953660092158,0,1598045953657886426,base_link,0.3.9,5374000000000,0,1,0,0,27.1127281189,11.9702253342,5.02053070068,1.88345980644,0.781778931618,1.59312129021,4.25835990906,-1.0,-1.0
1598045954656273167,0,1598045954657886426,base_link,0.3.9,5375000000000,0,1,0,0,27.1678733826,11.969792366,5.02250003815,1.83297169209,0.771036922932,1.13529706001,3.73930549622,-1.0,-1.0
1598045955658451905,0,1598045955658975770,base_link,0.3.9,5376000000000,0,1,0,0,27.1304531097,11.9710893631,5.01976060867,2.03832602501,0.772349834442,1.13968420029,3.95036005974,-1.0,-1.0
1598045956660370092,0,1598045956658975770,base_link,0.3.9,5377000000000,0,1,0,0,27.0681228638,11.9736843109,5.02491664886,3.14208364487,0.769127190113,1.14835453033,5.05956554413,-1.0,-1.0
1598045957656103278,0,1598045957658975770,base_link,0.3.9,5378000000000,0,1,0,0,27.1372489929,11.9694032669,5.01863288879,1.71606111526,0.801353216171,1.79636311531,4.31377744675,-1.0,-1.0
1598045958658280841,0,1598045958660044322,base_link,0.3.9,5379000000000,0,1,0,0,27.1363620758,11.9674577713,5.02217769623,1.78857064247,0.778795003891,1.15782523155,3.72519087791,-1.0,-1.0
1598045959660241990,0,1598045959660044322,base_link,0.3.9,5380000000000,0,1,0,0,27.1511325836,11.9659013748,5.02035140991,1.72232735157,0.770440101624,1.20436358452,3.69713115692,-1.0,-1.0
1598045960662217451,0,1598045960654967333,base_link,0.3.9,5381000000000,0,1,0,0,27.1265144348,11.9732513428,5.02339506149,2.05533456802,0.782972455025,1.34427475929,4.18258190155,-1.0,-1.0
1598045961658654320,0,1598045961654967333,base_link,0.3.9,5382000000000,0,1,0,0,27.0113048553,11.9745483398,5.02285766602,2.96125721931,0.775214314461,1.14167022705,4.87814188004,-1.0,-1.0
1598045962660099533,0,1598045962654967333,base_link,0.3.9,5383000000000,0,1,0,0,27.0694007874,11.9719552994,5.02357435226,1.9013633728,0.801472604275,1.99269843102,4.69553470612,-1.0,-1.0
1598045963656392185,0,1598045963656052423,base_link,0.3.9,5384000000000,0,1,0,0,27.0753097534,11.9598474503,5.02196311951,2.15738511086,0.81639200449,1.31137192249,4.28514909744,-1.0,-1.0
1598045964658510710,0,1598045964656052423,base_link,0.3.9,5385000000000,0,1,0,0,27.14128685,11.9693603516,5.02160453796,1.95686459541,0.774020791054,1.13840961456,3.86929512024,-1.0,-1.0
1598045965660700779,0,1598045965657011258,base_link,0.3.9,5386000000000,0,1,0,0,27.1275005341,11.9719552994,5.02160453796,1.81274056435,0.775811135769,1.28988134861,3.87843298912,-1.0,-1.0
1598045966656386734,0,1598045966657011258,base_link,0.3.9,5387000000000,0,1,0,0,27.0131778717,11.9717378616,5.02314424515,2.72152805328,0.795445144176,1.67217707634,5.1891503334,-1.0,-1.0
1598045967658359048,0,1598045967657011258,base_link,0.3.9,5388000000000,0,1,0,0,27.1611766815,11.9694032669,5.02169418335,1.65966463089,0.790074169636,1.19504106045,3.64477992058,-1.0,-1.0
1598045968660488553,0,1598045968658617872,base_link,0.3.9,5389000000000,0,1,0,0,27.1363620758,11.9670686722,5.02169418335,1.84013307095,0.772886872292,1.17716681957,3.79018688202,-1.0,-1.0
1598045969656271495,0,1598045969658617872,base_link,0.3.9,5390000000000,0,1,0,0,27.0743255615,11.9678468704,5.02088880539,2.04960536957,0.793296694756,1.63389420509,4.47679615021,-1.0,-1.0
1598045970658787833,0,1598045970659017638,base_link,0.3.9,5391000000000,0,1,0,0,27.1560554504,11.9710893631,5.02357435226,1.71337556839,0.775811135769,1.18702280521,3.67620944977,-1.0,-1.0
1598045971660589396,0,1598045971659017638,base_link,0.3.9,5392000000000,0,1,0,0,27.0881118774,11.9702253342,5.02267885208,2.50650548935,0.772827208042,1.15752875805,4.43686151505,-1.0,-1.0
1598045972656873509,0,1598045972659017638,base_link,0.3.9,5393000000000,0,1,0,0,27.1137123108,11.969792366,5.02232074738,1.79931282997,0.770440101624,1.15589845181,3.72565126419,-1.0,-1.0
1598045973658301408,0,1598045973660172199,base_link,0.3.9,5394000000000,0,1,0,0,26.9896411896,11.9659013748,5.02088880539,1.93717062473,0.842053413391,3.02098727226,5.8002114296,-1.0,-1.0
1598045974660835547,0,1598045974660172199,base_link,0.3.9,5395000000000,0,1,0,0,27.0950031281,11.9659013748,5.02142572403,2.11441636086,0.783569216728,1.37940084934,4.27738666534,-1.0,-1.0
1598045975656489330,0,1598045975655539683,base_link,0.3.9,5396000000000,0,1,0,0,27.121591568,11.9624423981,5.02017259598,1.94003534317,0.767456233501,1.18302118778,3.89051270485,-1.0,-1.0
1598045976658420269,0,1598045976655539683,base_link,0.3.9,5397000000000,0,1,0,0,27.118637085,11.9585504532,5.01702165604,1.80790662766,0.766441702843,1.21518290043,3.78953123093,-1.0,-1.0
1598045977660465425,0,1598045977655539683,base_link,0.3.9,5398000000000,0,1,0,0,27.118637085,11.9616203308,5.01750469208,1.79340457916,0.766441702843,1.33670115471,3.8965473175,-1.0,-1.0
1598045978656806099,0,1598045978656090530,base_link,0.3.9,5399000000000,0,1,0,0,27.0867328644,11.9604539871,5.01766586304,1.79179334641,0.795982182026,1.76888477802,4.35666036606,-1.0,-1.0
1598045979658996341,0,1598045979656090530,base_link,0.3.9,5400000000000,0,1,0,0,27.0477390289,11.9651231766,5.01976060867,2.76986765862,0.769127190113,1.23812603951,4.77712059021,-1.0,-1.0
1598045980655081412,0,1598045980657160655,base_link,0.3.9,5401000000000,0,1,0,0,27.0940189362,11.9537944794,5.01874017715,1.85302364826,0.816988825798,1.1764998436,3.84651231766,-1.0,-1.0
1598045981656990556,0,1598045981657160655,base_link,0.3.9,5402000000000,0,1,0,0,27.1009120941,11.9607133865,5.01891946793,1.83332967758,0.787149906158,1.38873815536,4.00921773911,-1.0,-1.0
1598045982658804649,0,1598045982657160655,base_link,0.3.9,5403000000000,0,1,0,0,27.0969753265,11.9550914764,5.01838207245,1.79215145111,0.765069127083,1.14937722683,3.70659780502,-1.0,-1.0
1598045983660620825,0,1598045983658655870,base_link,0.3.9,5404000000000,0,1,0,0,27.1196212769,11.9654693604,5.02088880539,1.85302376747,0.768649816513,1.19398868084,3.81566238403,-1.0,-1.0
1598045984656386404,0,1598045984658655870,base_link,0.3.9,5405000000000,0,1,0,0,27.0605392456,11.963306427,5.02035140991,2.27017784119,0.817585587502,1.57948577404,4.66724920273,-1.0,-1.0
1598045985658767790,0,1598045985659215941,base_link,0.3.9,5406000000000,0,1,0,0,27.0851573944,11.9671983719,5.01927709579,2.03026938438,0.799085438251,1.13010978699,3.95946455002,-1.0,-1.0
1598045986654679426,0,1598045986659215941,base_link,0.3.9,5407000000000,0,1,0,0,26.9985027313,11.9607133865,5.01874017715,2.98256254196,0.769246637821,1.08392715454,4.83573627472,-1.0,-1.0
1598045987656497657,0,1598045987659215941,base_link,0.3.9,5408000000000,0,1,0,0,27.115978241,11.958896637,5.01734352112,1.66772127151,0.771812677383,1.30148625374,3.74102020264,-1.0,-1.0
1598045988658498241,0,1598045988654198652,base_link,0.3.9,5409000000000,0,1,0,0,27.0831890106,11.9647340775,5.01911592484,1.85463500023,0.792759656906,1.54959154129,4.19698619843,-1.0,-1.0
1598045989654682908,0,1598045989654198652,base_link,0.3.9,5410000000000,0,1,0,0,27.0725536346,11.9705705643,5.01798820496,2.01415610313,0.766441702843,1.16582858562,3.9464263916,-1.0,-1.0
1598045990656637917,0,1598045990655712062,base_link,0.3.9,5411000000000,0,1,0,0,27.0636920929,11.9620103836,5.01621580124,2.05927324295,0.764293313026,1.19704186916,4.02060842514,-1.0,-1.0
1598045991658477351,0,1598045991655712062,base_link,0.3.9,5412000000000,0,1,0,0,27.0359230042,11.961145401,5.01766586304,1.89062142372,0.803859710693,2.1816675663,4.87614870071,-1.0,-1.0
1598045992654621097,0,1598045992655712062,base_link,0.3.9,5413000000000,0,1,0,0,27.121591568,11.9663333893,5.02106761932,1.80647432804,0.787149906158,1.37347233295,3.96709632874,-1.0,-1.0
1598045993656588029,0,1598045993656280291,base_link,0.3.9,5414000000000,0,1,0,0,27.0694007874,11.9646043777,5.0196352005,2.14127182961,0.769246637821,1.21414542198,4.1246638298,-1.0,-1.0
1598045994658792480,0,1598045994656280291,base_link,0.3.9,5415000000000,0,1,0,0,27.0920505524,11.9594154358,5.01802396774,1.79931294918,0.768649816513,1.12759017944,3.69555282593,-1.0,-1.0
1598045995654627220,0,1598045995663723803,base_link,0.3.9,5416000000000,0,1,0,0,27.0615253448,11.9576864243,5.01784467697,2.05354404449,0.774020791054,1.14967370033,3.97723865509,-1.0,-1.0
1598045996656581752,0,1598045996663723803,base_link,0.3.9,5417000000000,0,1,0,0,27.0506916046,11.954659462,5.01838207245,1.74989891052,0.812214612961,1.99818229675,4.56029605865,-1.0,-1.0
1598045997658937679,0,1598045997663723803,base_link,0.3.9,5418000000000,0,1,0,0,27.134393692,11.9639558792,5.02201652527,1.77084612846,0.80779838562,1.16476154327,3.74340605736,-1.0,-1.0
1598045998654425343,0,1598045998658471374,base_link,0.3.9,5419000000000,0,1,0,0,27.0760974884,11.9612321854,5.01992177963,2.020601511,0.770201385021,1.37845230103,4.16925525665,-1.0,-1.0
1598045999656477287,0,1598045999658471374,base_link,0.3.9,5420000000000,0,1,0,0,27.0574893951,11.9666795731,5.02088880539,1.97709572315,0.763219177723,1.14488637447,3.88520145416,-1.0,-1.0
1598046000664560680,0,1598046000659043341,base_link,0.3.9,5421000000000,0,1,0,0,27.0760974884,11.9635658264,5.02008295059,1.92069935799,0.77933216095,1.28227806091,3.98230957985,-1.0,-1.0
1598046001654659363,0,1598046001659043341,base_link,0.3.9,5422000000000,0,1,0,0,27.0753097534,11.9689283371,5.02232074738,1.70800447464,0.803859710693,1.71050453186,4.22236871719,-1.0,-1.0
1598046002656719812,0,1598046002659043341,base_link,0.3.9,5423000000000,0,1,0,0,27.1137123108,11.9671983719,5.01820278168,1.91031527519,0.770440101624,1.22452020645,3.90527558327,-1.0,-1.0
1598046003658731932,0,1598046003654560711,base_link,0.3.9,5424000000000,0,1,0,0,27.104850769,11.9646043777,5.02017259598,1.86018514633,0.764472305775,1.11247265339,3.7371301651,-1.0,-1.0
1598046004654848459,0,1598046004654560711,base_link,0.3.9,5425000000000,0,1,0,0,27.111743927,11.9650363922,5.02088880539,1.77424788475,0.769246637821,1.14685761929,3.69035220146,-1.0,-1.0
1598046005662447048,0,1598046005655598728,base_link,0.3.9,5426000000000,0,1,0,0,26.9669933319,11.9637393951,5.01981401443,2.37759947777,0.810424208641,2.16195559502,5.34997940063,-1.0,-1.0
1598046006658332969,0,1598046006655598728,base_link,0.3.9,5427000000000,0,1,0,0,27.0940189362,11.9689283371,5.02178382874,2.00520420074,0.777004718781,1.18642997742,3.96863889694,-1.0,-1.0
1598046007654589874,0,1598046007655598728,base_link,0.3.9,5428000000000,0,1,0,0,27.1255302429,11.9641723633,5.02088880539,1.75151026249,0.760891735554,1.12803483009,3.64043664932,-1.0,-1.0
1598046008662246953,0,1598046008655584093,base_link,0.3.9,5429000000000,0,1,0,0,27.0113048553,11.9596748352,5.01589345932,1.8610804081,0.792222499847,2.04180073738,4.69510364532,-1.0,-1.0
1598046009658482618,0,1598046009655584093,base_link,0.3.9,5430000000000,0,1,0,0,27.102684021,11.9643449783,5.01895523071,1.76923489571,0.772886872292,1.2726739645,3.8147957325,-1.0,-1.0
1598046010654617717,0,1598046010656093087,base_link,0.3.9,5431000000000,0,1,0,0,27.0743255615,11.9592857361,5.01750469208,1.956148386,0.776646673679,1.13741660118,3.87021160126,-1.0,-1.0
1598046011656421271,0,1598046011656093087,base_link,0.3.9,5432000000000,0,1,0,0,27.0556163788,11.9628744125,5.02160453796,1.90673446655,0.783569216728,1.44817078114,4.13847446442,-1.0,-1.0
1598046012658444384,0,1598046012656093087,base_link,0.3.9,5433000000000,0,1,0,0,27.0260772705,11.9607133865,5.01838207245,2.46711754799,0.779391825199,1.64128994942,4.887799263,-1.0,-1.0
1598046013654548030,0,1598046013657181889,base_link,0.3.9,5434000000000,0,1,0,0,27.0753097534,11.9680633545,5.01999330521,1.89957308769,0.77163374424,1.25342142582,3.92462825775,-1.0,-1.0
1598046014656644877,0,1598046014657181889,base_link,0.3.9,5435000000000,0,1,0,0,27.0999279022,11.9620103836,5.01981401443,1.79036104679,0.808633923531,1.35435318947,3.95334815979,-1.0,-1.0
1598046015658360242,0,1598046015658180242,base_link,0.3.9,5436000000000,0,1,0,0,27.0172138214,11.9641723633,5.02464818954,1.79215145111,0.859360039234,2.98823237419,5.63974380493,-1.0,-1.0
1598046016655016280,0,1598046016658180242,base_link,0.3.9,5437000000000,0,1,0,0,27.1038665771,11.9650363922,5.02035140991,1.94075131416,0.767456233501,1.19739758968,3.90560507774,-1.0,-1.0
1598046017656556395,0,1598046017658180242,base_link,0.3.9,5438000000000,0,1,0,0,27.0999279022,11.9646043777,5.01605463028,1.74560201168,0.779988586903,1.2261505127,3.75174093246,-1.0,-1.0
1598046018658377105,0,1598046018653204189,base_link,0.3.9,5439000000000,0,1,0,0,27.0477390289,11.9639558792,5.01911592484,2.01737880707,0.793296694756,1.59707856178,4.4077539444,-1.0,-1.0
1598046019654522875,0,1598046019653204189,base_link,0.3.9,5440000000000,0,1,0,0,27.0495109558,11.9600639343,5.01798820496,1.88847279549,0.789537012577,1.61668682098,4.29469680786,-1.0,-1.0
1598046020656633013,0,1598046020654266051,base_link,0.3.9,5441000000000,0,1,0,0,27.0698947906,11.9659013748,5.02056646347,2.12211489677,0.774498224258,1.18303596973,4.07964897156,-1.0,-1.0
1598046021658486167,0,1598046021654266051,base_link,0.3.9,5442000000000,0,1,0,0,27.0672359467,11.9635658264,5.01976060867,1.88686156273,0.798667728901,1.30842256546,3.99395179749,-1.0,-1.0
1598046022660705639,0,1598046022654266051,base_link,0.3.9,5443000000000,0,1,0,0,27.0418300629,11.9641723633,5.01945638657,2.3149368763,0.791327357292,1.61787259579,4.72413682938,-1.0,-1.0
1598046023662630282,0,1598046023655271939,base_link,0.3.9,5444000000000,0,1,0,0,27.0546321869,11.9615774155,5.01909828186,1.89957308769,0.787746727467,1.18702280521,3.87434267998,-1.0,-1.0
1598046024658680890,0,1598046024655271939,base_link,0.3.9,5445000000000,0,1,0,0,27.0428142548,11.9628744125,5.01909828186,2.11620664597,0.77163374424,1.39036846161,4.2782087326,-1.0,-1.0
1598046025655139490,0,1598046025656663275,base_link,0.3.9,5446000000000,0,1,0,0,27.0103206635,11.9671983719,5.0196352005,1.98192977905,0.796101629734,1.88450443745,4.66253566742,-1.0,-1.0
1598046026656750164,0,1598046026656663275,base_link,0.3.9,5447000000000,0,1,0,0,27.0526638031,11.9602804184,5.01784467697,1.89957308769,0.770440101624,1.2572748661,3.92728805542,-1.0,-1.0
1598046027652759587,0,1598046027656663275,base_link,0.3.9,5448000000000,0,1,0,0,27.0999279022,11.963306427,5.0171289444,1.78140926361,0.763875603676,1.15960371494,3.70488858223,-1.0,-1.0
1598046028654527640,0,1598046028657412780,base_link,0.3.9,5449000000000,0,1,0,0,26.9098796844,11.9650363922,5.01945638657,1.7740688324,0.831908226013,3.00705528259,5.613032341,-1.0,-1.0
1598046029662708079,0,1598046029657412780,base_link,0.3.9,5450000000000,0,1,0,0,27.0034275055,11.9674577713,5.02056646347,1.85946893692,0.825522720814,2.45771074295,5.14270210266,-1.0,-1.0
1598046030652703227,0,1598046030652373905,base_link,0.3.9,5451000000000,0,1,0,0,26.8979663849,11.9721279144,5.02056646347,3.8043384552,0.767515897751,1.1690300703,5.74088430405,-1.0,-1.0
1598046031654721016,0,1598046031652373905,base_link,0.3.9,5452000000000,0,1,0,0,27.0654640198,11.958896637,5.01943874359,1.66611003876,0.799741864204,1.21478271484,3.6806344986,-1.0,-1.0
1598046032656568512,0,1598046032652373905,base_link,0.3.9,5453000000000,0,1,0,0,27.0193805695,11.9581184387,5.017827034,1.77406871319,0.791685402393,1.85305380821,4.4188079834,-1.0,-1.0
1598046033652668579,0,1598046033653806746,base_link,0.3.9,5454000000000,0,1,0,0,27.0260772705,11.9637393951,5.01981401443,2.32925987244,0.784166038036,1.24171280861,4.35513877869,-1.0,-1.0
1598046034654756530,0,1598046034653806746,base_link,0.3.9,5455000000000,0,1,0,0,27.0841732025,11.9602804184,5.01927709579,1.62206709385,0.767456233501,1.21132946014,3.60085296631,-1.0,-1.0
1598046035656777235,0,1598046035654441619,base_link,0.3.9,5456000000000,0,1,0,0,27.0782642365,11.9624423981,5.01945638657,1.72769844532,0.777004718781,1.13114726543,3.63585042953,-1.0,-1.0
1598046036652765465,0,1598046036654441619,base_link,0.3.9,5457000000000,0,1,0,0,27.0753097534,11.963306427,5.01945638657,1.75634431839,0.762682020664,1.16716253757,3.68618893623,-1.0,-1.0
1598046037654713112,0,1598046037654441619,base_link,0.3.9,5458000000000,0,1,0,0,27.0487232208,11.9542274475,5.01695013046,1.81005501747,0.797891914845,1.81943964958,4.42738628387,-1.0,-1.0
1598046038656661741,0,1598046038655451477,base_link,0.3.9,5459000000000,0,1,0,0,27.0319843292,11.9607133865,5.02070951462,1.84586215019,0.81281131506,1.94601202011,4.60468578339,-1.0,-1.0
1598046039653264438,0,1598046039655451477,base_link,0.3.9,5460000000000,0,1,0,0,27.0211524963,11.9563894272,5.01831007004,2.50238776207,0.762682020664,1.06978785992,4.33485794067,-1.0,-1.0
1598046040654890621,0,1598046040656424114,base_link,0.3.9,5461000000000,0,1,0,0,27.0211524963,11.958896637,5.01831007004,2.33480978012,0.768052995205,1.11340641975,4.2162694931,-1.0,-1.0
1598046041656737235,0,1598046041656424114,base_link,0.3.9,5462000000000,0,1,0,0,27.0663509369,11.9608421326,5.01863288879,1.72250640392,0.772886872292,1.28681337833,3.78220653534,-1.0,-1.0
1598046042652742563,0,1598046042656424114,base_link,0.3.9,5463000000000,0,1,0,0,26.99102211,11.9612321854,5.01976060867,1.70639324188,0.785240232944,1.90574288368,4.39737606049,-1.0,-1.0
1598046043655174934,0,1598046043657474662,base_link,0.3.9,5464000000000,0,1,0,0,27.0782642365,11.9646043777,5.01820278168,1.94612264633,0.764472305775,1.06697189808,3.77756690979,-1.0,-1.0
1598046044656838642,0,1598046044657474662,base_link,0.3.9,5465000000000,0,1,0,0,26.9975185394,11.9576864243,5.01909828186,1.95865488052,0.777004718781,1.30425775051,4.03991746902,-1.0,-1.0
1598046045652878575,0,1598046045652705405,base_link,0.3.9,5466000000000,0,1,0,0,27.053647995,11.9628744125,5.01838207245,1.88883090019,0.766262710094,1.14967370033,3.80476737022,-1.0,-1.0
1598046046654941259,0,1598046046652705405,base_link,0.3.9,5467000000000,0,1,0,0,27.0664482117,11.9607133865,5.01838207245,1.84049129486,0.763875603676,1.25045716763,3.85482406616,-1.0,-1.0
1598046047656807016,0,1598046047652705405,base_link,0.3.9,5468000000000,0,1,0,0,26.9699478149,11.9650363922,5.02178382874,2.51545715332,0.811021029949,1.66500353813,4.99148178101,-1.0,-1.0
1598046048659165665,0,1598046048654020738,base_link,0.3.9,5469000000000,0,1,0,0,27.0319843292,11.9607133865,5.01820278168,2.18603086472,0.806246817112,1.08712852001,4.07940626144,-1.0,-1.0
1598046049655538795,0,1598046049654020738,base_link,0.3.9,5470000000000,0,1,0,0,26.9945659637,11.9637393951,5.01856136322,3.15658569336,0.777004718781,1.14928817749,5.08287858963,-1.0,-1.0
1598046050656767706,0,1598046050654624165,base_link,0.3.9,5471000000000,0,1,0,0,26.9610843658,11.958896637,5.01750469208,2.08022046089,0.792222499847,1.81837248802,4.69081544876,-1.0,-1.0
1598046051652717632,0,1598046051654624165,base_link,0.3.9,5472000000000,0,1,0,0,26.9422779083,11.9662904739,5.02008295059,1.68544578552,0.849692225456,3.15960884094,5.69474697113,-1.0,-1.0
1598046052655636884,0,1598046052654624165,base_link,0.3.9,5473000000000,0,1,0,0,27.0929374695,11.9616203308,5.02040529251,1.6322722435,0.769127190113,1.11020493507,3.51160430908,-1.0,-1.0
