%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.x,field.pose.y,field.pose.theta,field.map
1598045918925864517,132904,1598045918925653219,map,70.7901077271,-80.1502609253,-1.46380388737,UT_Campus
1598045918966140688,132905,1598045918965926647,map,70.7953948975,-80.1996002197,-1.4639736414,UT_Campus
1598045919006627049,132906,1598045919006111860,map,70.7953948975,-80.1996002197,-1.4639736414,UT_Campus
1598045919046783651,132907,1598045919046305656,map,70.8006744385,-80.2489624023,-1.4639736414,UT_Campus
1598045919087368715,132908,1598045919086855412,map,70.8059387207,-80.2981109619,-1.46414339542,UT_Campus
1598045919127367984,132909,1598045919127067566,map,70.8111877441,-80.347366333,-1.46465313435,UT_Campus
1598045919148986370,132910,1598045919148530245,map,70.8164215088,-80.3964767456,-1.46431314945,UT_Campus
1598045919168772371,132911,1598045919168616295,map,70.8164215088,-80.3964767456,-1.46431314945,UT_Campus
1598045919208905694,132912,1598045919208744049,map,70.8181838989,-80.4286422729,-1.466183424,UT_Campus
1598045919269314599,132913,1598045919269081831,map,70.8233642578,-80.4777374268,-1.4658434391,UT_Campus
1598045919309589133,132914,1598045919309238434,map,70.8233642578,-80.4777374268,-1.4658434391,UT_Campus
1598045919350234325,132915,1598045919349911928,map,70.8337097168,-80.5761871338,-1.466183424,UT_Campus
1598045919390594890,132916,1598045919390108585,map,70.8337097168,-80.5761871338,-1.466183424,UT_Campus
1598045919410540321,132917,1598045919410208702,map,70.8388442993,-80.6251983643,-1.466183424,UT_Campus
1598045919430748034,132918,1598045919430345058,map,70.8388442993,-80.6251983643,-1.466183424,UT_Campus
1598045919473583937,132919,1598045919472496986,map,70.844291687,-80.6743621826,-1.46210646629,UT_Campus
1598045919512771776,132920,1598045919512656689,map,70.8500137329,-80.7237625122,-1.45819926262,UT_Campus
1598045919553157617,132921,1598045919552995443,map,70.8582992554,-80.7584533691,-1.456630826,UT_Campus
1598045919613465198,132922,1598045919613217354,map,70.8582992554,-80.7584533691,-1.456630826,UT_Campus
1598045919653995649,132923,1598045919653476238,map,70.863899231,-80.8075180054,-1.45731031895,UT_Campus
1598045919694703925,132924,1598045919694203615,map,70.8695297241,-80.8568191528,-1.45714008808,UT_Campus
1598045919734932255,132925,1598045919734444618,map,70.8750839233,-80.9058761597,-1.45748007298,UT_Campus
1598045919755060755,132926,1598045919754569292,map,70.8806686401,-80.9553222656,-1.45815956593,UT_Campus
1598045919776807708,132927,1598045919776649237,map,70.8806686401,-80.9553222656,-1.45815956593,UT_Campus
1598045919816952259,132928,1598045919816799402,map,70.8862075806,-81.0045166016,-1.45849907398,UT_Campus
1598045919857248357,132929,1598045919857115269,map,70.8931121826,-81.0366134644,-1.46116650105,UT_Campus
1598045919897971997,132930,1598045919897353172,map,70.8931121826,-81.0366134644,-1.46116650105,UT_Campus
1598045919958366335,132931,1598045919957706928,map,70.9039306641,-81.1347122192,-1.46082651615,UT_Campus
1598045919998685015,132932,1598045919998362541,map,70.9039306641,-81.1347122192,-1.46082651615,UT_Campus
1598045920018726550,132933,1598045920018486738,map,70.9093475342,-81.1840286255,-1.46133625507,UT_Campus
1598045920038800282,132934,1598045920038570166,map,70.9093475342,-81.1840286255,-1.46133625507,UT_Campus
1598045920079234489,132935,1598045920078989029,map,70.9146881104,-81.2332305908,-1.46201574802,UT_Campus
1598045920119365818,132936,1598045920119168520,map,70.9201431274,-81.2825698853,-1.4615060091,UT_Campus
1598045920160764179,132937,1598045920160459518,map,70.9256134033,-81.3327407837,-1.46201574802,UT_Campus
1598045920200898371,132938,1598045920200607777,map,70.9256134033,-81.3327407837,-1.46201574802,UT_Campus
1598045920261164631,132939,1598045920261013746,map,70.9239425659,-81.3917617798,-1.46400463581,UT_Campus
1598045920301297113,132940,1598045920301141262,map,70.9291915894,-81.4408569336,-1.46400463581,UT_Campus
1598045920321470020,132941,1598045920321220398,map,70.9291915894,-81.4408569336,-1.46400463581,UT_Campus
1598045920382149121,132942,1598045920381781816,map,70.9344863892,-81.4901046753,-1.46417486668,UT_Campus
1598045920422306083,132943,1598045920421972275,map,70.9397506714,-81.5393981934,-1.46417486668,UT_Campus
1598045920462514471,132944,1598045920462162256,map,70.9449996948,-81.588722229,-1.4643446207,UT_Campus
1598045920503833406,132945,1598045920503675461,map,70.9449996948,-81.588722229,-1.4643446207,UT_Campus
1598045920544021218,132946,1598045920543865681,map,70.9562911987,-81.6280288696,-1.46534800529,UT_Campus
1598045920584281763,132947,1598045920584090471,map,70.961517334,-81.6771087646,-1.46517825127,UT_Campus
1598045920644790619,132948,1598045920644352913,map,70.9719314575,-81.7750091553,-1.46483826637,UT_Campus
1598045920665229756,132949,1598045920664802790,map,70.9719314575,-81.7750091553,-1.46483826637,UT_Campus
1598045920705240352,132950,1598045920704994440,map,70.9771652222,-81.8243942261,-1.46517825127,UT_Campus
1598045920765644180,132951,1598045920765251398,map,70.9824371338,-81.8740844727,-1.46517825127,UT_Campus
1598045920806951150,132952,1598045920806750774,map,70.9824371338,-81.8740844727,-1.46517825127,UT_Campus
1598045920847040819,132953,1598045920846886873,map,70.9862518311,-81.8627700806,-1.46863019466,UT_Campus
1598045920887346685,132954,1598045920887149334,map,70.9913253784,-81.9120864868,-1.46829020977,UT_Campus
1598045920927621186,132955,1598045920927323580,map,70.9964065552,-81.961265564,-1.46812045574,UT_Campus
1598045920948008085,132956,1598045920947465658,map,71.0015029907,-82.0105285645,-1.46795070171,UT_Campus
1598045920968492094,132957,1598045920967994690,map,71.0015029907,-82.0105285645,-1.46795070171,UT_Campus
1598045921008919816,132958,1598045921008202076,map,71.0065612793,-82.0597381592,-1.46795070171,UT_Campus
1598045921048815984,132959,1598045921048417807,map,71.0116424561,-82.10887146,-1.46829020977,UT_Campus
1598045921110377728,132960,1598045921110089064,map,71.0116424561,-82.10887146,-1.46829020977,UT_Campus
1598045921150387828,132961,1598045921150275230,map,71.0100326538,-82.1267700195,-1.46794784069,UT_Campus
1598045921190831979,132962,1598045921190610170,map,71.0153884888,-82.1759185791,-1.46387088299,UT_Campus
1598045921231248706,132963,1598045921230792999,map,71.0210266113,-82.2251205444,-1.45928418636,UT_Campus
1598045921251338706,132964,1598045921250907421,map,71.026802063,-82.2742614746,-1.45554721355,UT_Campus
1598045921271844677,132965,1598045921271424532,map,71.026802063,-82.2742614746,-1.45554721355,UT_Campus
1598045921312082234,132966,1598045921311646938,map,71.0324401855,-82.3234024048,-1.45639646053,UT_Campus
1598045921352210124,132967,1598045921351826668,map,71.0380325317,-82.3727645874,-1.45690619946,UT_Campus
1598045921394162160,132968,1598045921393711567,map,71.0380325317,-82.3727645874,-1.45690619946,UT_Campus
1598045921434048655,132969,1598045921433901072,map,71.0374984741,-82.3791275024,-1.45994019508,UT_Campus
1598045921494475776,132970,1598045921494239807,map,71.0429153442,-82.4281692505,-1.46044993401,UT_Campus
1598045921534923848,132971,1598045921534407616,map,71.0483627319,-82.4773483276,-1.46011042595,UT_Campus
1598045921575613889,132972,1598045921575128317,map,71.053855896,-82.5263366699,-1.45977044106,UT_Campus
1598045921595784378,132973,1598045921595253468,map,71.053855896,-82.5263366699,-1.45977044106,UT_Campus
1598045921615836090,132974,1598045921615369081,map,71.0593032837,-82.5756912231,-1.46011042595,UT_Campus
1598045921655895566,132975,1598045921655590057,map,71.0648422241,-82.6248474121,-1.45960068703,UT_Campus
1598045921698210061,132976,1598045921697536469,map,71.0648422241,-82.6248474121,-1.45960068703,UT_Campus
1598045921737852827,132977,1598045921737683535,map,71.0703125,-82.6741714478,-1.45994019508,UT_Campus
1598045921778105261,132978,1598045921777953148,map,71.0801925659,-82.7435302734,-1.45933759212,UT_Campus
1598045921818315362,132979,1598045921818083286,map,71.0856552124,-82.7926559448,-1.45984733105,UT_Campus
1598045921879081604,132980,1598045921878682852,map,71.091178894,-82.8420562744,-1.45984733105,UT_Campus
1598045921919296803,132981,1598045921918865204,map,71.0966720581,-82.8910751343,-1.45967757702,UT_Campus
1598045921939411479,132982,1598045921938997746,map,71.1021575928,-82.9403305054,-1.45933759212,UT_Campus
1598045922001239211,132983,1598045922001078606,map,71.1021575928,-82.9403305054,-1.45933759212,UT_Campus
1598045922041410860,132984,1598045922041239977,map,71.1101379395,-82.9952392578,-1.46020770073,UT_Campus
1598045922081732068,132985,1598045922081574678,map,71.1156234741,-83.0445861816,-1.45986771584,UT_Campus
1598045922122042362,132986,1598045922121738672,map,71.1210479736,-83.0936050415,-1.46037745476,UT_Campus
1598045922182261004,132987,1598045922181990862,map,71.1264648438,-83.1426544189,-1.46088719368,UT_Campus
1598045922222579414,132988,1598045922222353458,map,71.1318817139,-83.1916351318,-1.46054720879,UT_Campus
1598045922242734774,132989,1598045922242462158,map,71.1373291016,-83.2406768799,-1.46037745476,UT_Campus
1598045922305231864,132990,1598045922303603411,map,71.1373291016,-83.2406768799,-1.46037745476,UT_Campus
1598045922343897851,132991,1598045922343732595,map,71.1376571655,-83.2809677124,-1.46190035343,UT_Campus
1598045922384214464,132992,1598045922384022951,map,71.1430130005,-83.3304138184,-1.46241009235,UT_Campus
1598045922424458028,132993,1598045922424205065,map,71.1483535767,-83.3795776367,-1.46241009235,UT_Campus
1598045922464814068,132994,1598045922464432955,map,71.1537246704,-83.428604126,-1.46207010746,UT_Campus
1598045922525066955,132995,1598045922524873018,map,71.1591033936,-83.4779434204,-1.46224033833,UT_Campus
1598045922545142189,132996,1598045922544950008,map,71.1644515991,-83.5270767212,-1.46241009235,UT_Campus
1598045922586412864,132997,1598045922585880995,map,71.1644515991,-83.5270767212,-1.46241009235,UT_Campus
1598045922626148709,132998,1598045922626014233,map,71.1752319336,-83.5703964233,-1.46387386322,UT_Campus
1598045922686437741,132999,1598045922686295033,map,71.1805725098,-83.6199035645,-1.46387386322,UT_Campus
1598045922726715006,133000,1598045922726435900,map,71.185836792,-83.6689453125,-1.46404361725,UT_Campus
1598045922766884319,133001,1598045922766586065,map,71.1910858154,-83.7181167603,-1.46421337128,UT_Campus
1598045922807414013,133002,1598045922807142019,map,71.1962661743,-83.767036438,-1.4647231102,UT_Campus
1598045922827599162,133003,1598045922827236414,map,71.1962661743,-83.767036438,-1.4647231102,UT_Campus
1598045922847703374,133004,1598045922847354412,map,71.2015075684,-83.81615448,-1.46438312531,UT_Campus
1598045922889055790,133005,1598045922888708830,map,71.2015075684,-83.81615448,-1.46438312531,UT_Campus
1598045922928947477,133006,1598045922928841591,map,71.2067337036,-83.8652420044,-1.4647231102,UT_Campus
1598045922989286677,133007,1598045922989144325,map,71.1973571777,-83.8883285522,-1.4669727087,UT_Campus
1598045923029517322,133008,1598045923029304981,map,71.2025299072,-83.9376220703,-1.46663320065,UT_Campus
1598045923070112679,133009,1598045923069497108,map,71.2075500488,-83.9866333008,-1.4673126936,UT_Campus
1598045923110543654,133010,1598045923110248804,map,71.2130279541,-84.0359725952,-1.46306550503,UT_Campus
1598045923150634964,133011,1598045923150398254,map,71.2186355591,-84.0851898193,-1.45915877819,UT_Campus
1598045923170703618,133012,1598045923170478106,map,71.2186355591,-84.0851898193,-1.45915877819,UT_Campus
1598045923191894713,133013,1598045923191379070,map,71.2186355591,-84.0851898193,-1.45915877819,UT_Campus
1598045923234175459,133014,1598045923231519938,map,71.2244338989,-84.1342315674,-1.45508182049,UT_Campus
1598045923271892665,133015,1598045923271771669,map,71.2127151489,-84.0663452148,-1.45942664146,UT_Campus
1598045923332682607,133016,1598045923332101583,map,71.2181777954,-84.1153488159,-1.4592564106,UT_Campus
1598045923372873260,133017,1598045923372347116,map,71.2240142822,-84.164604187,-1.45551943779,UT_Campus
1598045923413101535,133018,1598045923412840843,map,71.22996521,-84.2136688232,-1.45161223412,UT_Campus
1598045923453275956,133019,1598045923452985525,map,71.2359771729,-84.2627182007,-1.45008349419,UT_Campus
1598045923473428476,133020,1598045923473108053,map,71.2359771729,-84.2627182007,-1.45008349419,UT_Campus
1598045923495115202,133021,1598045923494687557,map,71.2359771729,-84.2627182007,-1.45008349419,UT_Campus
1598045923535234403,133022,1598045923534842253,map,71.2418212891,-84.3117446899,-1.45076298714,UT_Campus
1598045923575193638,133023,1598045923575011253,map,71.2483215332,-84.3871154785,-1.45316445827,UT_Campus
1598045923615498992,133024,1598045923615267277,map,71.2541351318,-84.4362945557,-1.45367372036,UT_Campus
1598045923655755881,133025,1598045923655470610,map,71.2598648071,-84.4852981567,-1.45384395123,UT_Campus
1598045923716232177,133026,1598045923715959072,map,71.2598648071,-84.4852981567,-1.45384395123,UT_Campus
1598045923756411008,133027,1598045923756150007,map,71.2713775635,-84.5834503174,-1.45401370525,UT_Campus
1598045923797834321,133028,1598045923797514439,map,71.2713775635,-84.5834503174,-1.45401370525,UT_Campus
1598045923817853617,133029,1598045923817597866,map,71.2771072388,-84.6324539185,-1.45418345928,UT_Campus
1598045923837834963,133030,1598045923837670088,map,71.2771072388,-84.6324539185,-1.45418345928,UT_Campus
1598045923877953587,133031,1598045923877816916,map,71.2814865112,-84.681892395,-1.4543697834,UT_Campus
1598045923918282309,133032,1598045923918076277,map,71.2872390747,-84.7311782837,-1.45453953743,UT_Campus
1598045923958734098,133033,1598045923958266497,map,71.2929992676,-84.7802658081,-1.4543697834,UT_Campus
1598045923999024048,133034,1598045923998743534,map,71.2929992676,-84.7802658081,-1.4543697834,UT_Campus
1598045924039195276,133035,1598045924038906097,map,71.2987365723,-84.8296585083,-1.45487952232,UT_Campus
1598045924099706761,133036,1598045924099400997,map,71.3044891357,-84.87865448,-1.4543697834,UT_Campus
1598045924140015518,133037,1598045924139605999,map,71.3160400391,-84.9771118164,-1.45420002937,UT_Campus
1598045924160090761,133038,1598045924159743071,map,71.3160400391,-84.9771118164,-1.45420002937,UT_Campus
1598045924221788131,133039,1598045924221469402,map,71.3216934204,-85.0262832642,-1.45504927635,UT_Campus
1598045924262116101,133040,1598045924261609554,map,71.3274917603,-85.0754470825,-1.4543697834,UT_Campus
1598045924302328611,133041,1598045924301863432,map,71.3305664062,-85.0350646973,-1.45717513561,UT_Campus
1598045924362630515,133042,1598045924362186909,map,71.3416900635,-85.1336593628,-1.45785462856,UT_Campus
1598045924403480414,133043,1598045924402930498,map,71.3472595215,-85.1828155518,-1.45785462856,UT_Campus
1598045924423485484,133044,1598045924423083544,map,71.3472595215,-85.1828155518,-1.45785462856,UT_Campus
1598045924463585438,133045,1598045924463305235,map,71.3528442383,-85.2319488525,-1.45802438259,UT_Campus
1598045924510809996,133046,1598045924510489702,map,71.3584213257,-85.2814102173,-1.45836436749,UT_Campus
1598045924570969353,133047,1598045924570780754,map,71.3645935059,-85.3347702026,-1.45610392094,UT_Campus
1598045924611164234,133048,1598045924610999107,map,71.3645935059,-85.3347702026,-1.45610392094,UT_Campus
1598045924651411488,133049,1598045924651182413,map,71.3758544922,-85.4334182739,-1.45661365986,UT_Campus
1598045924691808303,133050,1598045924691586971,map,71.3758544922,-85.4334182739,-1.45661365986,UT_Campus
1598045924711993349,133051,1598045924711717606,map,71.3815155029,-85.4824752808,-1.45627367496,UT_Campus
1598045924732142888,133052,1598045924731810570,map,71.3815155029,-85.4824752808,-1.45627367496,UT_Campus
1598045924772406815,133053,1598045924771983624,map,71.3871841431,-85.5317306519,-1.45627367496,UT_Campus
1598045924814363378,133054,1598045924813798189,map,71.3928146362,-85.5809860229,-1.45695316792,UT_Campus
1598045924854070474,133055,1598045924853952169,map,71.3985671997,-85.6312408447,-1.45678341389,UT_Campus
1598045924914469628,133056,1598045924914278269,map,71.3952636719,-85.599067688,-1.46044158936,UT_Campus
1598045924954758014,133057,1598045924954458475,map,71.4062576294,-85.6983642578,-1.46044158936,UT_Campus
1598045924995201485,133058,1598045924994672537,map,71.4062576294,-85.6983642578,-1.46044158936,UT_Campus
1598045925015766886,133059,1598045925015155554,map,71.4117355347,-85.7476654053,-1.4601020813,UT_Campus
1598045925035795718,133060,1598045925035274267,map,71.4117355347,-85.7476654053,-1.4601020813,UT_Campus
1598045925076034804,133061,1598045925075509071,map,71.417175293,-85.7969665527,-1.46061134338,UT_Campus
1598045925117430733,133062,1598045925117210150,map,71.4226608276,-85.8463516235,-1.46061134338,UT_Campus
1598045925157592905,133063,1598045925157346725,map,71.4281158447,-85.8955688477,-1.46044158936,UT_Campus
1598045925217998985,133064,1598045925217805147,map,71.4159088135,-85.8349151611,-1.46088707447,UT_Campus
1598045925258239248,133065,1598045925257983685,map,71.426651001,-85.9335479736,-1.46156656742,UT_Campus
1598045925298818769,133066,1598045925298463106,map,71.426651001,-85.9335479736,-1.46156656742,UT_Campus
1598045925318868291,133067,1598045925318614006,map,71.4320755005,-85.9825744629,-1.46122705936,UT_Campus
1598045925339020131,133068,1598045925338740826,map,71.4320755005,-85.9825744629,-1.46122705936,UT_Campus
1598045925379237290,133069,1598045925378915787,map,71.4374465942,-86.0318450928,-1.46156656742,UT_Campus
1598045925420776207,133070,1598045925420395136,map,71.4428405762,-86.081199646,-1.46190655231,UT_Campus
1598045925460630196,133071,1598045925460530758,map,71.4561462402,-86.1136398315,-1.46460366249,UT_Campus
1598045925500956803,133072,1598045925500784159,map,71.4561462402,-86.1136398315,-1.46460366249,UT_Campus
1598045925561561090,133073,1598045925561088562,map,71.4665985107,-86.2121505737,-1.46494317055,UT_Campus
1598045925601833162,133074,1598045925601291418,map,71.4718170166,-86.2614898682,-1.46511292458,UT_Campus
1598045925622383694,133075,1598045925621994019,map,71.4718170166,-86.2614898682,-1.46511292458,UT_Campus
1598045925662548590,133076,1598045925662205696,map,71.4770355225,-86.3103866577,-1.46528315544,UT_Campus
1598045925724798797,133077,1598045925724479198,map,71.4822387695,-86.3598327637,-1.46579241753,UT_Campus
1598045925764802352,133078,1598045925764620781,map,71.4874649048,-86.4093017578,-1.46545290947,UT_Campus
1598045925805111987,133079,1598045925804914951,map,71.4833908081,-86.3878326416,-1.46538054943,UT_Campus
1598045925845321197,133080,1598045925845057011,map,71.4938659668,-86.4862823486,-1.4652107954,UT_Campus
1598045925905665791,133081,1598045925905328751,map,71.4990692139,-86.535446167,-1.46504056454,UT_Campus
1598045925926072407,133082,1598045925925867796,map,71.4990692139,-86.535446167,-1.46504056454,UT_Campus
1598045925966247813,133083,1598045925966005087,map,71.5042648315,-86.5846099854,-1.46504056454,UT_Campus
1598045926007314722,133084,1598045926007013559,map,71.5095214844,-86.6340026855,-1.4652107954,UT_Campus
1598045926067333599,133085,1598045926067214727,map,71.5133972168,-86.6342468262,-1.46498787403,UT_Campus
1598045926107633425,133086,1598045926107504368,map,71.5133972168,-86.6342468262,-1.46498787403,UT_Campus
1598045926148265071,133087,1598045926147728682,map,71.5186386108,-86.6833572388,-1.46498787403,UT_Campus
1598045926188544566,133088,1598045926187955618,map,71.5238189697,-86.7325286865,-1.46549713612,UT_Campus
1598045926248678192,133089,1598045926248464823,map,71.5341033936,-86.8305435181,-1.46583712101,UT_Campus
1598045926268810715,133090,1598045926268552065,map,71.5341033936,-86.8305435181,-1.46583712101,UT_Campus
1598045926310574970,133091,1598045926310294151,map,71.5392913818,-86.8797302246,-1.46583712101,UT_Campus
1598045926350639323,133092,1598045926350441456,map,71.5444793701,-86.9290313721,-1.46583712101,UT_Campus
1598045926410750203,133093,1598045926410630465,map,71.5444793701,-86.9290313721,-1.46583712101,UT_Campus
1598045926451047047,133094,1598045926450882435,map,71.5431213379,-86.9472427368,-1.46915459633,UT_Campus
1598045926491216269,133095,1598045926491024017,map,71.5483093262,-86.9973907471,-1.46847510338,UT_Campus
1598045926531600205,133096,1598045926531355858,map,71.5533752441,-87.0465698242,-1.46830534935,UT_Campus
1598045926571867228,133097,1598045926571525812,map,71.5584411621,-87.0959472656,-1.46847510338,UT_Campus
1598045926592025948,133098,1598045926591626883,map,71.5584411621,-87.0959472656,-1.46847510338,UT_Campus
1598045926612127767,133099,1598045926611738443,map,71.5634994507,-87.1452407837,-1.46864533424,UT_Campus
1598045926653849035,133100,1598045926653627157,map,71.5685272217,-87.1945571899,-1.4689848423,UT_Campus
1598045926693839136,133101,1598045926693728209,map,71.5685272217,-87.1945571899,-1.4689848423,UT_Campus
1598045926734176269,133102,1598045926733989477,map,71.5779876709,-87.205696106,-1.47308731079,UT_Campus
1598045926794510135,133103,1598045926794221640,map,71.5828094482,-87.2549743652,-1.47291755676,UT_Campus
1598045926834861904,133104,1598045926834611177,map,71.5877075195,-87.3045578003,-1.47308731079,UT_Campus
1598045926875350693,133105,1598045926874789715,map,71.5924758911,-87.3536453247,-1.47359704971,UT_Campus
1598045926895546704,133106,1598045926894916534,map,71.5924758911,-87.3536453247,-1.47359704971,UT_Campus
1598045926915331950,133107,1598045926915056467,map,71.5972671509,-87.4027481079,-1.47342729568,UT_Campus
1598045926956354282,133108,1598045926956235170,map,71.6020584106,-87.4519424438,-1.47359704971,UT_Campus
1598045926996992826,133109,1598045926996398449,map,71.5978317261,-87.4061737061,-1.47038400173,UT_Campus
1598045927037625856,133110,1598045927037234545,map,71.6028213501,-87.4557113647,-1.47072398663,UT_Campus
1598045927098177710,133111,1598045927097549200,map,71.6077651978,-87.5047149658,-1.4702142477,UT_Campus
1598045927138632400,133112,1598045927138326168,map,71.6127471924,-87.5540618896,-1.47038400173,UT_Campus
1598045927178784752,133113,1598045927178489447,map,71.6176986694,-87.6034622192,-1.47055375576,UT_Campus
1598045927198892564,133114,1598045927198615313,map,71.6176986694,-87.6034622192,-1.47055375576,UT_Campus
1598045927219008720,133115,1598045927218722582,map,71.6226425171,-87.6527709961,-1.47055375576,UT_Campus
1598045927260276813,133116,1598045927260150909,map,71.6276397705,-87.7022247314,-1.47038400173,UT_Campus
1598045927300427487,133117,1598045927300279379,map,71.6173400879,-87.6398086548,-1.473077178,UT_Campus
1598045927340731800,133118,1598045927340575695,map,71.6221542358,-87.6891098022,-1.47324693203,UT_Campus
1598045927380895813,133119,1598045927380709648,map,71.6269302368,-87.7382354736,-1.47358691692,UT_Campus
1598045927441625002,133120,1598045927441279411,map,71.6316833496,-87.7873916626,-1.47392642498,UT_Campus
1598045927481897284,133121,1598045927481516600,map,71.6365203857,-87.8366928101,-1.47375667095,UT_Campus
1598045927502077285,133122,1598045927501613379,map,71.6412658691,-87.8859863281,-1.47392642498,UT_Campus
1598045927543764011,133123,1598045927543413162,map,71.6460647583,-87.9350891113,-1.47409665585,UT_Campus
1598045927603775182,133124,1598045927603631735,map,71.6428527832,-87.9115982056,-1.47707104683,UT_Campus
1598045927644018995,133125,1598045927643892527,map,71.6475143433,-87.9609603882,-1.47673106194,UT_Campus
1598045927684473026,133126,1598045927684122086,map,71.652130127,-88.0103530884,-1.47690081596,UT_Campus
1598045927724852663,133127,1598045927724529505,map,71.6567687988,-88.0594940186,-1.47707104683,UT_Campus
1598045927785127862,133128,1598045927784770012,map,71.6613922119,-88.1086654663,-1.47707104683,UT_Campus
1598045927805207806,133129,1598045927804880619,map,71.6660385132,-88.1579208374,-1.47707104683,UT_Campus
1598045927847764216,133130,1598045927846635103,map,71.6706390381,-88.2072296143,-1.47724080086,UT_Campus
1598045927887263552,133131,1598045927887052298,map,71.6706390381,-88.2072296143,-1.47724080086,UT_Campus
1598045927947525075,133132,1598045927947339296,map,71.6609725952,-88.1723327637,-1.47735285759,UT_Campus
1598045927988120888,133133,1598045927987532854,map,71.6655426025,-88.221572876,-1.47769284248,UT_Campus
1598045928028547730,133134,1598045928028163195,map,71.6702194214,-88.2709350586,-1.47735285759,UT_Campus
1598045928088818612,133135,1598045928088407993,map,71.6748046875,-88.3203811646,-1.47769284248,UT_Campus
1598045928108912375,133136,1598045928108522415,map,71.6793441772,-88.3693466187,-1.47803235054,UT_Campus
1598045928150634530,133137,1598045928150428534,map,71.6839599609,-88.4186782837,-1.47786259651,UT_Campus
1598045928190743181,133138,1598045928190557241,map,71.6861724854,-88.4125595093,-1.47789764404,UT_Campus
1598045928231141164,133139,1598045928230919361,map,71.6907577515,-88.4619140625,-1.47789764404,UT_Campus
1598045928291428450,133140,1598045928291127205,map,71.6953277588,-88.5113754272,-1.47823762894,UT_Campus
1598045928331985494,133141,1598045928331632137,map,71.6999664307,-88.5605697632,-1.47789764404,UT_Campus
1598045928372268049,133142,1598045928371855021,map,71.7045669556,-88.6101226807,-1.47789764404,UT_Campus
1598045928412393714,133143,1598045928412037373,map,71.7091293335,-88.6593933105,-1.47806739807,UT_Campus
1598045928437073111,133144,1598045928433685541,map,71.7091293335,-88.6593933105,-1.47806739807,UT_Campus
1598045928454124260,133145,1598045928453752518,map,71.7137832642,-88.7085876465,-1.47738790512,UT_Campus
1598045928494106107,133146,1598045928493892908,map,71.7058029175,-88.6651916504,-1.48129570484,UT_Campus
1598045928534375813,133147,1598045928534195423,map,71.7101898193,-88.7144546509,-1.48129570484,UT_Campus
1598045928574853870,133148,1598045928574360609,map,71.7146072388,-88.7640838623,-1.48180544376,UT_Campus
1598045928635059612,133149,1598045928634668589,map,71.7190170288,-88.8135375977,-1.48180544376,UT_Campus
1598045928675703431,133150,1598045928675227165,map,71.723449707,-88.8627471924,-1.48180544376,UT_Campus
1598045928715912638,133151,1598045928715471506,map,71.727897644,-88.9121780396,-1.48129570484,UT_Campus
1598045928735843877,133152,1598045928735600471,map,71.727897644,-88.9121780396,-1.48129570484,UT_Campus
1598045928757014523,133153,1598045928756761312,map,71.7322311401,-88.9615783691,-1.48214542866,UT_Campus
1598045928797007754,133154,1598045928796900034,map,71.7322311401,-88.9615783691,-1.48214542866,UT_Campus
1598045928837306717,133155,1598045928837133169,map,71.7021636963,-88.9143371582,-1.48108553886,UT_Campus
1598045928877508464,133156,1598045928877326488,map,71.7065811157,-88.9636230469,-1.48108553886,UT_Campus
1598045928917860289,133157,1598045928917498589,map,71.7109985352,-89.0129013062,-1.48108553886,UT_Campus
1598045928958370689,133158,1598045928958067417,map,71.7154541016,-89.0622711182,-1.48074603081,UT_Campus
1598045929018558581,133159,1598045929018314362,map,71.7199172974,-89.1115875244,-1.48091578484,UT_Campus
1598045929059623331,133160,1598045929059462547,map,71.7244338989,-89.161819458,-1.48091578484,UT_Campus
1598045929079662900,133161,1598045929079538584,map,71.7244338989,-89.161819458,-1.48091578484,UT_Campus
1598045929140011848,133162,1598045929139864206,map,71.7193908691,-89.1586456299,-1.48248589039,UT_Campus
1598045929180319896,133163,1598045929180047274,map,71.7237319946,-89.2080230713,-1.4831649065,UT_Campus
1598045929220684627,133164,1598045929220222712,map,71.7280502319,-89.2571640015,-1.48299515247,UT_Campus
1598045929261116608,133165,1598045929260838985,map,71.7280502319,-89.2571640015,-1.48299515247,UT_Campus
1598045929321332071,133166,1598045929321080446,map,71.7366333008,-89.3558502197,-1.48367464542,UT_Campus
1598045929362315152,133167,1598045929362181902,map,71.7408981323,-89.404914856,-1.48418438435,UT_Campus
1598045929382363071,133168,1598045929382253885,map,71.7408981323,-89.404914856,-1.48418438435,UT_Campus
1598045929422769888,133169,1598045929422582626,map,71.7286682129,-89.4071502686,-1.48866391182,UT_Campus
1598045929483171204,133170,1598045929482842445,map,71.732711792,-89.4566955566,-1.48917365074,UT_Campus
1598045929523362734,133171,1598045929523031950,map,71.7367477417,-89.5061798096,-1.48917365074,UT_Campus
1598045929563863184,133172,1598045929563556433,map,71.7367477417,-89.5061798096,-1.48917365074,UT_Campus
1598045929604124978,133173,1598045929603749752,map,71.7447662354,-89.6055450439,-1.49002289772,UT_Campus
1598045929666118772,133174,1598045929665199757,map,71.7488174438,-89.6548309326,-1.48934340477,UT_Campus
1598045929685436410,133175,1598045929685280085,map,71.7488174438,-89.6548309326,-1.48934340477,UT_Campus
1598045929725642411,133176,1598045929725508928,map,71.7562713623,-89.6721801758,-1.49119830132,UT_Campus
1598045929785997667,133177,1598045929785769463,map,71.7601776123,-89.7216110229,-1.49153780937,UT_Campus
